TransactionID;AccountID;TransactionType;Amount;Date
TX92883246;ACC838298;Withdrawal;2404,62;01-08-25
TX80493430;ACC838298;Transfer;2997,28;20-12-24
TX15153836;ACC838298;Transfer;1601,94;14-06-25
TX41086317;ACC838298;Payment;2612,83;02-05-25
TX32437387;ACC838298;Withdrawal;2336,29;28-10-25
TX76369029;ACC838298;Transfer;787,07;24-02-25
TX42558013;ACC838298;Withdrawal;1849,72;23-06-25
TX50590043;ACC838298;Deposit;2660,77;15-12-24
TX37989198;ACC838298;Investment;1582,61;13-09-25
TX50089783;ACC838298;Deposit;193,79;23-08-25
TX82419646;ACC838298;Transfer;96,55;04-07-25
TX25110005;ACC838298;Withdrawal;946,15;31-12-24
TX32871211;ACC838298;Withdrawal;2806,13;10-07-25
TX83172453;ACC838298;Deposit;2668,47;31-01-25
TX97031337;ACC838298;Deposit;2862,62;19-05-25
TX90125957;ACC445346;Transfer;2371,78;22-10-25
TX23442358;ACC445346;Withdrawal;1598,26;06-09-25
TX18998204;ACC445346;Withdrawal;822,67;18-08-25
TX29504245;ACC445346;Deposit;2732,28;12-04-25
TX80661748;ACC445346;Payment;2123,83;14-10-25
TX96717318;ACC445346;Transfer;2815,69;14-10-25
TX34516966;ACC445346;Withdrawal;2966,08;03-12-24
TX65762328;ACC445346;Withdrawal;248,43;09-02-25
TX83944556;ACC445346;Deposit;2181,18;16-10-25
TX34871847;ACC445346;Transfer;2150,53;24-06-25
TX98105078;ACC445346;Investment;1197,14;23-11-24
TX27554281;ACC445346;Payment;1406,25;07-02-25
TX23286154;ACC445346;Investment;726,99;27-11-24
TX26652236;ACC445346;Transfer;1282,89;13-12-24
TX31715590;ACC445346;Investment;419,64;13-05-25
TX50841203;ACC445346;Transfer;2101,47;28-02-25
TX93152263;ACC445346;Deposit;513,32;03-07-25
TX45293905;ACC445346;Transfer;361,02;06-11-25
TX32881171;ACC445346;Payment;337,74;30-01-25
TX72713601;ACC843264;Transfer;897,14;01-08-25
TX39193300;ACC843264;Deposit;1196,88;09-12-24
TX95608785;ACC843264;Deposit;1053,37;07-05-25
TX99511360;ACC843264;Investment;197,65;01-07-25
TX34190358;ACC843264;Payment;1014,21;11-05-25
TX57738818;ACC843264;Deposit;1384,28;11-11-25
TX28844095;ACC843264;Transfer;1684,33;25-02-25
TX37185863;ACC843264;Investment;369,25;22-10-25
TX71345764;ACC843264;Deposit;1990,87;31-03-25
TX70318049;ACC843264;Deposit;2045,11;27-05-25
TX57496000;ACC843264;Investment;1209,02;13-02-25
TX15200037;ACC843264;Deposit;2340,99;15-04-25
TX72923940;ACC843264;Investment;686,41;10-06-25
TX39834047;ACC843264;Investment;1247,22;19-06-25
TX97569606;ACC843264;Investment;2166,98;31-03-25
TX50415873;ACC843264;Withdrawal;2759,21;18-09-25
TX39462767;ACC843264;Withdrawal;395,33;12-05-25
TX75092088;ACC843264;Transfer;2622,8;28-09-25
TX38038822;ACC843264;Deposit;1703,4;14-04-25
TX82994310;ACC843264;Transfer;2527,54;22-11-24
TX82459817;ACC843264;Deposit;696,67;21-10-25
TX35223054;ACC843264;Payment;534,52;07-04-25
TX90453511;ACC843264;Withdrawal;891,59;27-09-25
TX44241522;ACC843264;Withdrawal;973,97;24-05-25
TX13490327;ACC153409;Withdrawal;1782,87;14-02-25
TX38791549;ACC153409;Investment;2071,07;20-04-25
TX85893121;ACC153409;Deposit;2447,67;08-11-25
TX61703210;ACC153409;Transfer;1322,82;25-12-24
TX86172833;ACC153409;Withdrawal;2377,71;04-10-25
TX82341888;ACC153409;Investment;2114,64;27-04-25
TX59947157;ACC153409;Investment;1455,61;18-12-24
TX51877190;ACC153409;Withdrawal;391,17;13-07-25
TX52587183;ACC153409;Deposit;2579,29;24-09-25
TX69545260;ACC153409;Deposit;1113,32;19-11-24
TX57870660;ACC153409;Deposit;1005,56;24-04-25
TX77204151;ACC153409;Deposit;985,3;03-08-25
TX58144194;ACC324303;Payment;2980,15;14-08-25
TX67493593;ACC324303;Withdrawal;64,1;28-07-25
TX83314017;ACC324303;Investment;2084,6;12-11-25
TX82474578;ACC324303;Payment;2539,81;30-06-25
TX13083090;ACC324303;Investment;2862,28;28-11-24
TX55639964;ACC324303;Payment;1083,59;03-12-24
TX70896049;ACC324303;Withdrawal;477,69;13-06-25
TX75773472;ACC324303;Investment;932,73;08-09-25
TX67761663;ACC324303;Transfer;2694,86;16-04-25
TX21126426;ACC324303;Transfer;1361,78;29-11-24
TX36415852;ACC324303;Deposit;1269,35;13-04-25
TX75725574;ACC324303;Transfer;776,93;20-12-24
TX57852396;ACC324303;Deposit;742,07;24-07-25
TX96276945;ACC324303;Investment;965,69;21-10-25
TX91891144;ACC324303;Payment;1869,67;23-06-25
TX68796224;ACC324303;Transfer;2582,51;01-05-25
TX81481697;ACC324303;Payment;89,83;23-08-25
TX24051621;ACC324303;Deposit;1406,27;07-03-25
TX15167823;ACC324303;Deposit;458,33;06-04-25
TX15795885;ACC324303;Payment;1598,81;24-02-25
TX91695279;ACC324303;Payment;1207,54;15-09-25
TX80219187;ACC324303;Payment;1769,87;01-03-25
TX22430660;ACC324303;Payment;529,8;08-11-25
TX53370529;ACC324303;Withdrawal;62,2;29-03-25
TX85385195;ACC324303;Investment;305,82;13-07-25
TX43692905;ACC324303;Deposit;2514,03;02-11-25
TX56348034;ACC777695;Investment;18,91;30-12-24
TX34720172;ACC777695;Payment;925,44;16-10-25
TX47709202;ACC777695;Transfer;216,66;12-06-25
TX87870193;ACC777695;Payment;1964,65;06-05-25
TX97391417;ACC777695;Withdrawal;2322,17;04-05-25
TX65539611;ACC777695;Payment;324;21-03-25
TX60847603;ACC777695;Deposit;2713,61;16-03-25
TX59854291;ACC777695;Payment;1349,62;30-08-25
TX65310713;ACC777695;Investment;2879,7;14-09-25
TX58670164;ACC777695;Transfer;2658,34;14-02-25
TX91990490;ACC777695;Investment;2623,18;14-11-25
TX95758841;ACC521259;Payment;222,68;31-07-25
TX66337662;ACC521259;Payment;2730,32;08-07-25
TX60383984;ACC521259;Investment;217,09;06-10-25
TX87985109;ACC521259;Transfer;2117,78;30-10-25
TX11229923;ACC521259;Deposit;2565,48;01-12-24
TX69833141;ACC521259;Payment;893,05;04-07-25
TX33599770;ACC521259;Deposit;186,04;10-09-25
TX78343447;ACC521259;Payment;1697,69;08-12-24
TX14858414;ACC521259;Payment;931,26;09-06-25
TX87693943;ACC521259;Transfer;2873,32;31-10-25
TX39243426;ACC521259;Transfer;654,21;19-10-25
TX33656690;ACC521259;Investment;718,6;09-09-25
TX98381365;ACC521259;Payment;2258,56;14-04-25
TX40769561;ACC439983;Investment;594,39;14-10-25
TX25382020;ACC439983;Transfer;1076,36;28-11-24
TX90584728;ACC439983;Deposit;2377,91;23-04-25
TX94177210;ACC439983;Deposit;2180,69;03-10-25
TX96009417;ACC439983;Withdrawal;1191,09;01-03-25
TX30909878;ACC439983;Payment;2426,34;31-12-24
TX67920591;ACC190651;Withdrawal;1571,93;09-05-25
TX59325865;ACC190651;Deposit;2272,2;17-01-25
TX49986288;ACC190651;Withdrawal;1532,07;19-12-24
TX77342904;ACC190651;Payment;1216,1;06-02-25
TX60083055;ACC190651;Payment;56,89;10-02-25
TX57035729;ACC190651;Payment;2857,14;03-09-25
TX28795196;ACC190651;Transfer;572,84;28-05-25
TX25378587;ACC190651;Deposit;997,53;19-04-25
TX50355025;ACC190651;Withdrawal;1686,77;12-12-24
TX47942502;ACC190651;Investment;209,46;08-12-24
TX60507924;ACC190651;Deposit;451,54;23-02-25
TX39653177;ACC190651;Payment;1215,92;20-02-25
TX70399226;ACC190651;Payment;2173,33;01-01-25
TX37737650;ACC190651;Withdrawal;1645,87;21-12-24
TX90839232;ACC190651;Investment;2014,98;17-05-25
TX52215952;ACC190651;Withdrawal;1744,84;15-02-25
TX49525801;ACC190651;Deposit;159,9;22-10-25
TX68442438;ACC190651;Payment;227,62;15-08-25
TX31593785;ACC190651;Withdrawal;1884,18;19-06-25
TX79763545;ACC190651;Deposit;1324,36;23-09-25
TX19655530;ACC190651;Payment;1650,01;23-02-25
TX84547885;ACC190651;Transfer;1904,4;12-01-25
TX91441882;ACC193404;Withdrawal;1851,36;02-05-25
TX14904516;ACC193404;Payment;535,74;27-04-25
TX90147097;ACC193404;Payment;2700,35;06-04-25
TX32830528;ACC193404;Payment;1053,82;28-10-25
TX44860815;ACC193404;Deposit;789,62;03-03-25
TX74555075;ACC193404;Investment;343,04;12-01-25
TX32825245;ACC193404;Deposit;2062,43;27-01-25
TX41315663;ACC193404;Withdrawal;2549,78;09-12-24
TX21600834;ACC193404;Payment;2904,84;17-04-25
TX19018741;ACC193404;Payment;2320,96;07-08-25
TX39089647;ACC193404;Withdrawal;806,2;25-02-25
TX30673593;ACC193404;Payment;2687,27;21-05-25
TX60803980;ACC193404;Withdrawal;234,48;18-07-25
TX37517826;ACC193404;Withdrawal;2260,03;17-01-25
TX78613647;ACC193404;Transfer;2281,19;01-09-25
TX71759875;ACC193404;Investment;1364,29;09-05-25
TX88633871;ACC193404;Investment;467,02;04-08-25
TX91474410;ACC193404;Withdrawal;986;08-08-25
TX83598245;ACC193404;Investment;683,2;17-11-24
TX65335886;ACC193404;Investment;2967,28;18-05-25
TX40676798;ACC193404;Investment;624,67;09-05-25
TX48359374;ACC193404;Deposit;1842,1;08-09-25
TX41469701;ACC193404;Payment;956,69;10-09-25
TX47143578;ACC193404;Withdrawal;345,1;15-07-25
TX88506415;ACC193404;Payment;2508,05;15-07-25
TX96603455;ACC193404;Payment;2289,75;18-01-25
TX10924759;ACC193404;Transfer;312,24;09-09-25
TX91611963;ACC193404;Transfer;307,14;18-11-24
TX34907006;ACC193404;Deposit;2882,76;25-08-25
TX44568609;ACC193404;Payment;2324,78;07-07-25
TX67086828;ACC193404;Transfer;1947,25;10-03-25
TX12780537;ACC193404;Deposit;2872,79;04-09-25
TX91744799;ACC193404;Payment;392,56;08-06-25
TX93857972;ACC193404;Transfer;2072,17;28-03-25
TX62322807;ACC193404;Investment;1464,88;25-02-25
TX55150484;ACC193404;Investment;223,39;14-03-25
TX13088460;ACC193404;Payment;1790,43;04-02-25
TX39512381;ACC193404;Payment;45,91;29-09-25
TX12451620;ACC193404;Payment;1178,13;18-03-25
TX88465990;ACC607757;Investment;1133,57;30-01-25
TX71555436;ACC607757;Withdrawal;2839,77;18-02-25
TX76382586;ACC607757;Withdrawal;697,37;15-09-25
TX94346548;ACC607757;Withdrawal;1838,09;16-02-25
TX64673674;ACC607757;Payment;2583,26;05-07-25
TX53512447;ACC607757;Transfer;1342,56;25-01-25
TX33575981;ACC607757;Withdrawal;1090,07;08-10-25
TX25948553;ACC607757;Transfer;230,1;31-12-24
TX73298462;ACC607757;Transfer;122,53;28-09-25
TX34179644;ACC607757;Transfer;2513,37;17-09-25
TX93218319;ACC607757;Investment;2045,01;11-04-25
TX11556983;ACC607757;Transfer;1818,56;21-09-25
TX11847197;ACC607757;Deposit;2429,71;22-08-25
TX85700091;ACC607757;Transfer;2671,49;23-07-25
TX29905247;ACC296003;Deposit;2143,79;17-10-25
TX12439390;ACC296003;Transfer;1919,24;19-07-25
TX28562261;ACC296003;Deposit;1533,24;17-06-25
TX62722282;ACC296003;Deposit;2718,8;14-05-25
TX36380297;ACC296003;Investment;704,02;22-05-25
TX79198938;ACC296003;Investment;164,72;30-08-25
TX19291329;ACC296003;Investment;937,02;22-12-24
TX33533415;ACC116750;Transfer;1441,19;01-10-25
TX75377553;ACC116750;Investment;2040,13;02-07-25
TX58343437;ACC116750;Payment;1510,19;23-03-25
TX90432421;ACC116750;Investment;395,71;12-06-25
TX55130383;ACC116750;Deposit;2926,44;26-08-25
TX89364354;ACC116750;Withdrawal;42,71;01-07-25
TX70077598;ACC116750;Withdrawal;1746,11;12-01-25
TX12045617;ACC116750;Deposit;701,62;15-10-25
TX32393294;ACC116750;Deposit;797,98;12-11-25
TX42828236;ACC116750;Payment;1566,86;20-09-25
TX76156176;ACC116750;Payment;1906,9;15-09-25
TX30468294;ACC116750;Transfer;387,59;16-07-25
TX66225190;ACC116750;Transfer;2049,02;14-11-25
TX25288211;ACC116750;Payment;1651,98;08-10-25
TX80508397;ACC116750;Deposit;230,44;05-12-24
TX84774283;ACC116750;Deposit;1402,81;09-05-25
TX40350790;ACC116750;Withdrawal;1011,64;29-10-25
TX96165396;ACC116750;Withdrawal;1459,06;03-01-25
TX31136589;ACC116750;Withdrawal;251,65;20-04-25
TX88526794;ACC116750;Withdrawal;2551,38;05-10-25
TX41312108;ACC116750;Withdrawal;1846,73;23-07-25
TX98426222;ACC116750;Investment;338,39;05-12-24
TX40535341;ACC116750;Withdrawal;1421,92;03-01-25
TX61589442;ACC116750;Withdrawal;1817,4;17-01-25
TX36403721;ACC116750;Transfer;2695,2;29-10-25
TX40939809;ACC116750;Deposit;2288,04;27-01-25
TX66215472;ACC116750;Transfer;312,98;30-10-25
TX73832702;ACC116750;Withdrawal;2567,53;07-02-25
TX36713207;ACC116750;Payment;404,52;11-07-25
TX23487800;ACC116750;Payment;1534,59;09-07-25
TX86918058;ACC116750;Transfer;318;28-03-25
TX49330924;ACC116750;Withdrawal;2329,19;04-05-25
TX36005345;ACC116750;Transfer;2336,77;04-08-25
TX48292050;ACC116750;Deposit;1127,38;10-06-25
TX38738141;ACC116750;Payment;2393,48;10-02-25
TX86199629;ACC408812;Payment;1716,91;11-11-25
TX99579215;ACC408812;Deposit;1602,86;12-04-25
TX57060313;ACC408812;Deposit;2945,27;02-09-25
TX77836948;ACC408812;Payment;1313,15;14-08-25
TX37475349;ACC408812;Payment;1117,39;29-12-24
TX83187289;ACC408812;Withdrawal;509,97;16-01-25
TX60909014;ACC408812;Payment;1833,88;10-02-25
TX95957634;ACC408812;Withdrawal;2772,48;11-04-25
TX13939266;ACC408812;Transfer;2514,08;12-08-25
TX74197619;ACC408812;Transfer;2122,88;31-07-25
TX28321656;ACC408812;Investment;238,71;01-11-25
TX93782232;ACC408812;Transfer;2223,72;16-06-25
TX51510560;ACC408812;Transfer;1855,71;14-04-25
TX10268246;ACC408812;Payment;1941,06;25-06-25
TX28867591;ACC408812;Withdrawal;2187,28;01-06-25
TX45934224;ACC408812;Withdrawal;645,62;07-05-25
TX25358987;ACC408812;Withdrawal;2293,22;14-05-25
TX92290409;ACC408812;Transfer;1020,25;28-07-25
TX50076385;ACC408812;Transfer;39,24;27-04-25
TX72584581;ACC408812;Deposit;1233,96;21-07-25
TX84232567;ACC408812;Deposit;2668,27;09-09-25
TX69780605;ACC408812;Payment;2945,72;31-10-25
TX90488204;ACC408812;Deposit;1475,75;14-02-25
TX14452579;ACC408812;Transfer;1295,61;18-12-24
TX82178633;ACC408812;Deposit;1151,83;16-06-25
TX37774232;ACC408812;Payment;938,49;31-10-25
TX20067262;ACC408812;Transfer;870,57;26-11-24
TX52915799;ACC408812;Payment;2666,92;07-05-25
TX30676349;ACC408812;Transfer;2876,28;26-12-24
TX60120294;ACC408812;Deposit;2010,09;02-07-25
TX89484951;ACC408812;Transfer;2461,36;08-11-25
TX76361108;ACC408812;Deposit;1056,9;16-10-25
TX96056176;ACC408812;Deposit;1128,29;28-08-25
TX61300564;ACC408812;Investment;42,1;23-10-25
TX96723853;ACC481609;Withdrawal;29,87;25-08-25
TX24758579;ACC481609;Withdrawal;1297,95;13-11-25
TX33713930;ACC481609;Deposit;29,56;07-12-24
TX49366052;ACC481609;Withdrawal;606,92;08-09-25
TX34675172;ACC481609;Withdrawal;821,42;27-10-25
TX71381151;ACC481609;Payment;342,26;25-08-25
TX72494325;ACC481609;Transfer;1965,62;08-04-25
TX50116706;ACC481609;Deposit;1840,87;24-09-25
TX26115516;ACC481609;Investment;390,12;17-05-25
TX44053330;ACC481609;Withdrawal;2869,91;23-07-25
TX93007993;ACC481609;Withdrawal;321,2;13-09-25
TX23525406;ACC481609;Investment;1229,4;03-04-25
TX98790226;ACC481609;Transfer;2380,72;15-10-25
TX41759767;ACC481609;Payment;2919,97;22-10-25
TX90015804;ACC927258;Transfer;2538,37;07-06-25
TX18667870;ACC927258;Withdrawal;2594,82;24-07-25
TX61344638;ACC927258;Withdrawal;2437,04;08-06-25
TX17075372;ACC927258;Investment;364,67;23-11-24
TX20979658;ACC927258;Payment;197,38;18-03-25
TX58098879;ACC927258;Withdrawal;1970,17;10-08-25
TX43999418;ACC927258;Deposit;681,34;19-09-25
TX43763895;ACC927258;Transfer;984,94;30-04-25
TX34590048;ACC927258;Transfer;1492,63;13-11-25
TX71178611;ACC780927;Deposit;1452,33;30-06-25
TX96304907;ACC780927;Withdrawal;440,15;11-04-25
TX54271882;ACC780927;Withdrawal;2325,61;02-08-25
TX55986933;ACC780927;Investment;759,76;11-07-25
TX33658715;ACC780927;Transfer;238,08;08-03-25
TX72019198;ACC780927;Investment;462,2;27-11-24
TX24788892;ACC780927;Investment;1069,57;31-12-24
TX75266440;ACC780927;Investment;2523,46;11-02-25
TX26313984;ACC780927;Withdrawal;2549,19;09-12-24
TX64795183;ACC780927;Transfer;1705,97;14-12-24
TX84037504;ACC780927;Deposit;2806,51;09-05-25
TX56946552;ACC780927;Transfer;2593,92;01-05-25
TX76271984;ACC780927;Withdrawal;1584,26;14-12-24
TX65561832;ACC780927;Deposit;49,1;06-06-25
TX92619292;ACC780927;Investment;1724,62;26-02-25
TX70456792;ACC780927;Withdrawal;1656,71;07-01-25
TX98388039;ACC780927;Transfer;620,86;09-07-25
TX77573795;ACC780927;Payment;2472,84;24-11-24
TX77762667;ACC780927;Payment;2875,76;22-12-24
TX29348495;ACC780927;Withdrawal;1625,5;25-09-25
TX62611518;ACC780927;Deposit;2822,45;02-09-25
TX36529084;ACC780927;Transfer;2614,46;30-04-25
TX78112586;ACC780927;Investment;1148,63;03-11-25
TX48770169;ACC888142;Payment;16,13;18-02-25
TX27331177;ACC888142;Payment;695,11;02-01-25
TX43243844;ACC888142;Deposit;1600,96;19-07-25
TX56048046;ACC888142;Payment;1236,63;18-03-25
TX48171160;ACC888142;Withdrawal;1623,89;08-03-25
TX60935969;ACC888142;Deposit;564,68;04-10-25
TX95434467;ACC888142;Transfer;655,69;31-07-25
TX98018239;ACC888142;Deposit;365,6;19-05-25
TX64374183;ACC888142;Payment;1966,51;25-04-25
TX13897887;ACC888142;Payment;645,82;13-09-25
TX74693147;ACC888142;Transfer;1205,24;12-01-25
TX33875043;ACC888142;Withdrawal;8,94;12-10-25
TX99016734;ACC888142;Transfer;1721,52;27-09-25
TX66519503;ACC888142;Withdrawal;2073,16;10-05-25
TX97471086;ACC888142;Transfer;2933,8;29-07-25
TX22451277;ACC888142;Deposit;2807,39;22-10-25
TX62622861;ACC888142;Payment;1400,57;04-01-25
TX35587380;ACC888142;Withdrawal;1713,83;05-11-25
TX64370508;ACC888142;Investment;1379,01;14-04-25
TX17434110;ACC888142;Investment;805,7;21-02-25
TX81600587;ACC888142;Deposit;1957,14;24-07-25
TX74392342;ACC969311;Withdrawal;2660,16;22-02-25
TX96199172;ACC969311;Withdrawal;51,75;20-03-25
TX98994060;ACC969311;Investment;1107,22;28-03-25
TX36249422;ACC969311;Investment;2938,15;09-05-25
TX99380143;ACC969311;Payment;737,13;10-09-25
TX66756079;ACC969311;Payment;392,5;09-02-25
TX51352774;ACC969311;Withdrawal;465,25;30-10-25
TX18647131;ACC969311;Investment;469,7;09-04-25
TX69667082;ACC969311;Deposit;1526,05;20-02-25
TX43172661;ACC969311;Payment;132,36;21-05-25
TX38020262;ACC969311;Investment;1385,84;10-10-25
TX15250442;ACC969311;Withdrawal;2346,26;30-07-25
TX35373619;ACC969311;Investment;2451,5;11-08-25
TX91474779;ACC969311;Investment;1681,48;04-06-25
TX76495476;ACC969311;Payment;682,86;25-06-25
TX21816935;ACC969311;Payment;2191,1;22-03-25
TX75647618;ACC969311;Withdrawal;870,22;16-08-25
TX38742678;ACC969311;Transfer;2287,88;08-12-24
TX42310476;ACC969311;Deposit;2345,47;01-05-25
TX93932739;ACC969311;Transfer;1786,35;14-11-25
TX38837420;ACC969311;Payment;414,4;18-12-24
TX87685095;ACC969311;Deposit;1818,17;15-06-25
TX67280973;ACC969311;Payment;640,42;15-09-25
TX34433553;ACC969311;Withdrawal;880,54;14-02-25
TX68621374;ACC969311;Withdrawal;2034,89;14-03-25
TX79022855;ACC427007;Payment;1205,81;15-07-25
TX48371901;ACC427007;Deposit;1126,14;07-05-25
TX13197028;ACC427007;Payment;1367,46;22-04-25
TX10045350;ACC427007;Deposit;2491,27;24-10-25
TX58671634;ACC427007;Deposit;1153,83;08-07-25
TX76472558;ACC427007;Investment;198,99;27-12-24
TX38988359;ACC427007;Transfer;638,53;21-09-25
TX57003059;ACC427007;Deposit;1522,82;20-10-25
TX99921183;ACC535646;Withdrawal;973,66;07-01-25
TX62505194;ACC535646;Withdrawal;625,22;29-01-25
TX68169618;ACC535646;Investment;286,42;20-09-25
TX89031596;ACC535646;Withdrawal;227,15;13-01-25
TX90972418;ACC535646;Deposit;900,9;15-06-25
TX13435659;ACC535646;Withdrawal;1628,58;27-07-25
TX66909803;ACC535646;Investment;2521,03;25-04-25
TX91221441;ACC535646;Payment;564,49;02-03-25
TX71779676;ACC535646;Deposit;1130,4;30-11-24
TX21699417;ACC909452;Investment;1125,37;11-03-25
TX75222201;ACC909452;Withdrawal;894,5;08-05-25
TX87522594;ACC909452;Deposit;2379,57;29-08-25
TX29769456;ACC909452;Withdrawal;2349,96;14-12-24
TX26128429;ACC909452;Investment;2959,14;16-05-25
TX45683416;ACC909452;Payment;1901,74;02-01-25
TX22283609;ACC909452;Investment;2527,42;11-12-24
TX27490612;ACC909452;Withdrawal;2689,2;07-08-25
TX87885194;ACC909452;Withdrawal;53,43;27-05-25
TX48075146;ACC909452;Payment;42,91;30-11-24
TX34242181;ACC909452;Transfer;976,15;16-10-25
TX70487440;ACC909452;Payment;571,11;03-05-25
TX39352036;ACC909452;Payment;2864,18;26-05-25
TX56292461;ACC909452;Payment;165,82;21-04-25
TX81487984;ACC909452;Transfer;1214,02;01-04-25
TX46339548;ACC909452;Payment;1742,63;15-03-25
TX52003681;ACC909452;Investment;1613,55;26-05-25
TX95183783;ACC909452;Payment;769,42;23-08-25
TX31045305;ACC909452;Withdrawal;2668,23;05-07-25
TX67289154;ACC909452;Transfer;1852,13;31-01-25
TX20505460;ACC909452;Transfer;892,33;06-02-25
TX63250382;ACC909452;Payment;307,16;01-12-24
TX38693578;ACC909452;Investment;922,61;27-06-25
TX82744384;ACC909452;Investment;1930,58;26-10-25
TX70985954;ACC909452;Transfer;2202,01;28-04-25
TX30967777;ACC909452;Withdrawal;1578,45;10-05-25
TX42245991;ACC909452;Withdrawal;2975,18;20-10-25
TX27153799;ACC909452;Payment;1595,35;04-11-25
TX42373505;ACC123428;Deposit;1760,12;29-01-25
TX80361292;ACC123428;Investment;1150,59;20-08-25
TX87163214;ACC123428;Payment;2036,16;12-06-25
TX72417505;ACC123428;Payment;2002,27;02-02-25
TX22326156;ACC123428;Investment;2175,74;25-06-25
TX42662551;ACC123428;Payment;396,94;26-06-25
TX86942564;ACC123428;Transfer;2902,12;19-03-25
TX83406470;ACC123428;Withdrawal;1486,43;04-09-25
TX29285152;ACC123428;Deposit;369,65;12-08-25
TX37584165;ACC123428;Investment;489,51;19-12-24
TX20532805;ACC123428;Transfer;109,54;13-06-25
TX90840267;ACC123428;Investment;1717,68;14-06-25
TX50793347;ACC123428;Deposit;307,72;20-03-25
TX55476033;ACC123428;Investment;2745,65;05-04-25
TX85029574;ACC123428;Deposit;2468,15;01-03-25
TX31837673;ACC123428;Investment;220,31;02-05-25
TX18752685;ACC123428;Withdrawal;629,54;18-07-25
TX68482523;ACC123428;Withdrawal;1603,64;19-02-25
TX28475158;ACC123428;Withdrawal;2151,93;04-09-25
TX94810052;ACC123428;Deposit;1471,48;09-06-25
TX61866035;ACC123428;Investment;1166,04;14-06-25
